설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자,
안일교 하천쉼터,하천쉼터,경기도,안양시,관광,경기도 안양시,U_AnyangNet,2016-06,경기도 안양시 만안구 경수대로,경기도 안양시 만안구 안양동,경기도 안양시,031-8045-2301,37.401706,126.927223,2016-09-19,
안양대교 하천쉼터,하천쉼터,경기도,안양시,관광,경기도 안양시,U_AnyangNet,2016-06,경기도 안양시 만안구 석수로,경기도 안양시 만안구 안양동,경기도 안양시,031-8045-2301,37.409359,126.912643,2016-09-19,
박달우회로 하천쉼터,하천쉼터,경기도,안양시,관광,경기도 안양시,U_AnyangNet,2016-06,경기도 안양시 만안구 박달우회로,경기도 안양시 만안구 박달동,경기도 안양시,031-8045-2301,37.405642,126.904872,2016-09-19,
충훈2교 하천쉼터,하천쉼터,경기도,안양시,관광,경기도 안양시,U_AnyangNet,2016-06,경기도 안양시 만안구 석수로,경기도 안양시 만안구 석수동,경기도 안양시,031-8045-2301,37.404353,126.896235,2016-09-19,
안양시 평생교육원,"교육장, 민원휴게실",경기도,안양시,교육시설,경기도 안양시,pyeongsaeng,2015-06,경기도 안양시 동안구 동안로 153,경기도 안양시 동안구 부흥동 1106,경기도 안양시,031-8045-6097,37.391888,126.9496662,2016-09-05,
석수도서관,"노트북실, 휴게실, 복도 등",경기도,안양시,교육시설,경기도 안양시,seoksulib,2010-06,경기도 안양시 만안구 양호로 217번길 34,경기도 안양시 만안구 석수2동 산159-23,경기도 안양시,031-8045-6097,37.4115049,126.9030563,2016-09-05,
박달도서관,"노트북실, 휴게실, 복도 등",경기도,안양시,교육시설,경기도 안양시,pakdallib,2010-12,경기도 안양시 만안구 박달로 459,경기도 안양시 만안구 박달2동 114-7,경기도 안양시,031-8045-6097,37.4025239,126.9035512,2016-09-05,
만안도서관,"노트북실, 휴게실, 복도 등",경기도,안양시,교육시설,경기도 안양시,mananlib,2010-11,경기도 안양시 만안구 냉천로 51,경기도 안양시 만안구 안양6동 477-1,경기도 안양시,031-8045-6097,37.3848268,126.9272728,2016-09-05,
평촌도서관,"노트북실, 휴게실, 복도 등",경기도,안양시,교육시설,경기도 안양시,pyeongchonlib,2010-06,경기도 안양시 동안구 관평로 213,경기도 안양시 동안구 부림동 1589-2,경기도 안양시,031-8045-6097,37.3953758,126.9562952,2016-09-05,
호계도서관,"노트북실, 휴게실, 복도 등",경기도,안양시,교육시설,경기도 안양시,hogyelib,2010-11,경기도 안양시 동안구 경수대로685번길 26,경기도 안양시 동안구 호계2동 923-34,경기도 안양시,031-8045-6097,37.3830548,126.9505528,2016-09-05,
비산도서관,"노트북실, 휴게실, 복도 등",경기도,안양시,교육시설,경기도 안양시,bisanlib,2010-12,경기도 안양시 동안구 관악대로 123,경기도 안양시 동안구 비산동 459-56,경기도 안양시,031-8045-6097,37.3991878,126.9376673,2016-09-05,
어린이도서관,"노트북실, 휴게실, 복도 등",경기도,안양시,교육시설,경기도 안양시,childrenlib,2011-04,경기도 안양시 동안구 동안로 66,경기도 안양시 동안구 범계동 1054-2,경기도 안양시,031-8045-6097,37.385017,126.9545759,2016-09-05,
벌말도서관,"노트북실, 휴게실, 복도 등",경기도,안양시,교육시설,경기도 안양시,beolmallib,2013-04,경기도 안양시 동안구 흥안대로 434번길 19-27,경기도 안양시 동안구 평촌동 58-1,경기도 안양시,031-8045-6097,37.3938318,126.9763976,2016-09-05,
안양1동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,anyang-1dong,2013-06,경기도 안양시 만안구 장내로 170,경기도 안양시 만안구 안양1동 1383,경기도 안양시,031-8045-3200,37.3991342,126.9259399,2016-09-12,
안양2동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,anyang-2dong,2013-06,경기도 안양시 만안구 안양로384번길 50,경기도 안양시 만안구 안양2동 842-2,경기도 안양시,031-8045-3200,37.4050575,126.9177838,2016-09-12,
안양3동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,anyang-3dong,2013-06,경기도 안양시 만안구 양화로 28,경기도 안양시 만안구 안양3동 1195-33,경기도 안양시,031-8045-3200,37.3962722,126.9147397,2016-09-12,
안양4동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,anyang-4dong,2013-06,경기도 안양시 만안구 냉천로193번길,경기도 안양시 만안구 안양동 711-399,경기도 안양시,031-8045-3200,37.3966496,126.9183622,2016-09-12,
안양5동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,anyang-5dong,2013-06,경기도 안양시 만안구 냉천로157번길 18,경기도 안양시 만안구 안양5동 707-103,경기도 안양시,031-8045-3200,37.394341,126.9208401,2016-09-12,
안양6동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,anyang-6dong,2013-06,경기도 안양시 만안구 안양로170번길 23,경기도 안양시 만안구 안양동 437-4,경기도 안양시,031-8045-3200,37.3900331,126.9305787,2016-09-12,
안양8동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,anyang-8dong,2013-06,경기도 안양시 만안구 안양로111번길 17,경기도 안양시 만안구 안양8동 572-1,경기도 안양시,031-8045-3200,37.3842242,126.9321062,2016-09-12,
안양9동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,anyang-9dong,2013-06,경기도 안양시 만안구 병목안로142번길 12-9,경기도 안양시 만안구 안양9동 995-27,경기도 안양시,031-8045-3200,37.3914885,126.908489,2016-09-12,
석수1동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,seocksu1dong,2013-06,경기도 안양시 만안구 경수대로 1252,경기도 안양시 만안구 석수동 806,경기도 안양시,031-8045-3200,37.4196164,126.9106328,2016-09-12,
석수2동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,seocksu2dong,2013-06,경기도 안양시 만안구 안양로 496,경기도 안양시 만안구 석수2동 279-1,경기도 안양시,031-8045-3200,37.4138705,126.9093609,2016-09-12,
석수3동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,seocksu3dong,2013-06,경기도 안양시 만안구 석수동 석수로212번길 2,경기도 안양시 만안구 석수3동 600-3,경기도 안양시,031-8045-3200,37.4091519,126.8951707,2016-09-12,
박달1동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,bakdal-1dong,2013-06,경기도 안양시 만안구 박달1동 양화로127번길 9,경기도 안양시 만안구 박달1동 50-2,경기도 안양시,031-8045-3200,37.4036672,126.9091292,2016-09-12,
박달2동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,bakdal-2dong,2013-06,경기도 안양시 만안구 박달로 440,경기도 안양시 만안구 박달2동 124-7,경기도 안양시,031-8045-3200,37.4017761,126.9014289,2016-09-12,
안양시 만안구청,민원실,경기도,안양시,관공서,경기도 안양시,Smart_Manan,2012-12,경기도 안양시 만안구 안양로 128,경기도 안양시 만안구 안양동 530,경기도 안양시,031-8045-3200,37.3865526,126.9324699,2016-09-12,
비산1동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,Dongan,2014-07,경기도 안양시 동안구 비산로 12,경기도 안양시 동안구 비산1동 475-1,경기도 안양시,031-8045-4560,37.3998522,126.9334293,2016-09-09,
비산2동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,Dongan,2014-07,경기도 안양시 동안구 경수대로868번길 39,경기도 안양시 동안구 비산2동 418-13,경기도 안양시,031-8045-4560,37.3970525,126.9413959,2016-09-09,
비산3동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,Dongan,2014-07,경기도 안양시 동안구 매곡로 1,경기도 안양시 동안구 비산3동 318-79,경기도 안양시,031-8045-4560,37.4044245,126.9449095,2016-09-09,
부흥동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,Dongan,2014-07,경기도 안양시 동안구 달안로 28,경기도 안양시 동안구 부흥동 1103-1,경기도 안양시,031-8045-4560,37.3937106,126.9471127,2016-09-09,
달안동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,Dongan,2014-07,경기도 안양시 동안구 달안로 65,경기도 안양시 동안구 달안동 1101-5,경기도 안양시,031-8045-4560,37.3960762,126.9501738,2016-09-09,
관양1동 주민센터,민원실,경기도,안양시,관공서,경기도 안양시,Dongan,2014-07,경기도 안양시 동안구 관악대로 375,경기도 안양시 동안구 관양1동 1432-15,경기도 안양시,031-8045-4560,37.4047996,126.9645122,2016-09-09,
은행동청소년문화의집,"1층 화장실, 2층 휴게실, 3층 어린이집, 4층 복도, 5층 강당",경기도,성남시,서민·복지시설,KT,Public WiFi Free,2016-01,경기도 성남시 중원구 은행로25번길 14,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.455799,127.148132,2016-09-30,
장애인종합복지관,"1층 카페, 3층 교육실",경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-01,경기도 성남시 중원구 사기막골로150번길 20,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.443421,127.161310,2016-09-30,
황송노인복지회관,"지하1층 식당, 1층 로비, 2층 로비, 3층 로비, 3층 강당",경기도,성남시,서민·복지시설,KT,Public WiFi Free,2016-01,경기도 성남시 중원구 금상로 132,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.441727,127.151620,2016-09-30,
구미도서관,"1층, 2층 2대, 3층 2대",경기도,성남시,관공서,경기도 성남시,Public WiFi SeongNam,2016-01,경기도 성남시 분당구 미금일로 105,,경기도 성남시,031-729-2432,37.345442,127.107764,2016-09-30,
분당노인종합복지회관,"2층(생정사무실, 경로당), 3층(강의실, 끝방 강의실, 강당)",경기도,성남시,서민·복지시설,KT,Public WiFi Free,2016-01,경기도 성남시 분당구 불정로 50,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.358735,127.094914,2016-09-30,
가나안근로복지관,"1층(작업실, 강의실)",경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-01,경기도 성남시 분당구 야탑로 225,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.408177,127.125985,2016-09-30,
성남시여성문화회관,"1층 로비, 2층( 우측 복도, 좌측 복도, 헬스장, 수영장 관망대)",경기도,성남시,서민·복지시설,KT,Public WiFi Free,2016-01,경기도 성남시 분당구 판교로 546,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.389740,127.115455,2016-09-30,
청솔사회종합복지회관,"지하1층 미용학원, 2층(엘리베이터, 화장실), 3층(사회교육센터, 엘리베이터)",경기도,성남시,서민·복지시설,KT,Public WiFi Free,2016-01,경기도 성남시 분당구 미금로 246,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.353963,127.093531,2016-09-30,
신흥1동복지회관,"지하1층 강당, 1층 로비, 2층 감사반, 3층(로비, 프로그램실)",경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-12,경기도 성남시 수정구 탄리로52번길 32,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.440914,127.122750,2016-09-30,
태평3동복지회관,"지하1층 경로식당, 1층 로비, 2층 경로당, 3층 강당",경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-12,경기도 성남시 수정구 탄리로81번길 7,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.443013,127.117425,2016-09-30,
we start 산성마을지역아동센터,"지하1층 연습실, 1층 로비, 2층 로비, 3층 로비, 4층 로비",경기도,성남시,서민·복지시설,KT,Public WiFi Free,2016-12,경기도 성남시 수정구 수정남로 269,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.453021,127.132826,2016-09-30,
자광원,"A동(지하1층 식당, 1층 로비), B동(지하1층 로비, 1층 로비)",경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-12,경기도 성남시 수정구 가마절로 40,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.459273,127.121610,2016-09-30,
고등동복지회관,"지하1층 식당, 1층 로비, 2층 로비, 3층 로비",경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-12,경기도 성남시 수정구 대왕판교로976번길 9-5,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.427943,127.085349,2016-09-30,
청소년상담복지센터,5층 로비,경기도,성남시,서민·복지시설,KT,Public WiFi Free,2016-12,경기도 성남시 중원구 성남대로997번길 25-11,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.418167,127.108852,2016-09-30,
에스이너싱홈,"지하1층 로비, 1층 로비, 2층 로비, 3층 로비",경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-12,경기도 성남시 수정구 사송로80번길 7,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.414805,127.092733,2016-09-30,
순효노인요양원,"3층 사무실, 4층 병동, 5층 병동, 6층 병동, 7층 병동, 8층 병동, 9층 병동, 10층 카페",경기도,성남시,서민·복지시설,KT,Public WiFi Free,2016-12,경기도 성남시 중원구 산성대로 94,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.433338,127.112088,2016-09-30,
금광1동제3복지회관,"지하1층 강당, 1층 로비, 2층 로비, 3층 로비",경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-12,경기도 성남시 중원구 금빛로47번길 17,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.445611,127.148166,2016-09-30,
즐거운학교지역아동센터,3층 로비,경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-12,경기도 성남시 중원구 금상로77번길 3,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.441918,127.146100,2016-09-30,
금광2동제1복지회관,"지하1층 강당, 1층 로비, 2층 로비, 3층 로비",경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-12,경기도 성남시 중원구 광명로395번길 10,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.447754,127.153065,2016-09-30,
성남종합사회복지관,"1층 로비, 2층 로비, 3층(로비, 강당)",경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-12,경기도 성남시 중원구 금빛로 89,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.449700,127.148517,2016-09-30,
은행동제1복지회관,"지하1층 강당, 1층 노인정, 2층 로비, 3층 로비, 4층 로비",경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-12,경기도 성남시 중원구 은행로 77,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.452606,127.151065,2016-09-30,
한우리주간보호센터,"1층 로비, 2층 로비",경기도,성남시,서민·복지시설,LGU+,Public WiFi Free,2016-12,경기도 성남시 중원구 순환로226번길 8,,"NIA, 경기도 성남시, 통신사",031-729-2432,37.443509,127.162400,2016-09-30,
