cusID,chennel,useCnt
14330,B_MOBILE/APP,33
14331,B_MOBILE/APP,6
14333,B_MOBILE/APP,14
14334,B_MOBILE/APP,5
14335,B_MOBILE/APP,26
14340,B_MOBILE/APP,7
14342,A_MOBILE/APP,2
14351,B_MOBILE/APP,41
14366,A_MOBILE/APP,1
14368,B_MOBILE/APP,10
14371,A_MOBILE/APP,4
14371,B_MOBILE/APP,4
14372,B_MOBILE/APP,60
14374,B_MOBILE/APP,28
14375,B_MOBILE/APP,26
14382,A_MOBILE/APP,3
14387,B_MOBILE/APP,1
14391,B_MOBILE/APP,2
14392,B_MOBILE/APP,4
14395,B_MOBILE/APP,34
14397,A_MOBILE/APP,26
14398,B_MOBILE/APP,18
14401,B_MOBILE/APP,54
14413,C_MOBILE/APP,1
14418,B_MOBILE/APP,3
14420,B_MOBILE/APP,5
14422,B_MOBILE/APP,3
14423,B_MOBILE/APP,10
14427,B_MOBILE/APP,26
14429,B_MOBILE/APP,9
14430,B_MOBILE/APP,13
14431,B_MOBILE/APP,21
14433,B_MOBILE/APP,7
14434,B_MOBILE/APP,30
14436,B_MOBILE/APP,2
14438,C_MOBILE/APP,1
14442,B_MOBILE/APP,4
14446,B_MOBILE/APP,3
14450,B_MOBILE/APP,1
14452,B_MOBILE/APP,8
14453,B_MOBILE/APP,19
14455,D_MOBILE/APP,1
14457,B_MOBILE/APP,27
14460,B_MOBILE/APP,7
14462,B_MOBILE/APP,46
14463,A_MOBILE/APP,7
14463,B_MOBILE/APP,19
14466,B_MOBILE/APP,29
14467,B_MOBILE/APP,13
14477,B_MOBILE/APP,10
14479,B_MOBILE/APP,36
14482,B_MOBILE/APP,4
14483,B_MOBILE/APP,3
14485,A_MOBILE/APP,9
14485,B_MOBILE/APP,4
14486,B_MOBILE/APP,9
14487,A_MOBILE/APP,1
14492,B_MOBILE/APP,5
14494,B_MOBILE/APP,9
14495,B_MOBILE/APP,6
14496,B_MOBILE/APP,3
14501,B_MOBILE/APP,12
14503,B_MOBILE/APP,2
14506,B_MOBILE/APP,1
14510,B_MOBILE/APP,13
14512,D_MOBILE/APP,1
14513,B_MOBILE/APP,1
14515,A_MOBILE/APP,2
14526,B_MOBILE/APP,52
14530,B_MOBILE/APP,26
14538,B_MOBILE/APP,16
14539,B_MOBILE/APP,28
14540,B_MOBILE/APP,7
14541,B_MOBILE/APP,44
14547,B_MOBILE/APP,7
14548,D_MOBILE/APP,2
14549,B_MOBILE/APP,16
14550,B_MOBILE/APP,5
14551,B_MOBILE/APP,2
14552,B_MOBILE/APP,6
14556,B_MOBILE/APP,21
14557,B_MOBILE/APP,14
14558,B_MOBILE/APP,19
14559,B_MOBILE/APP,19
14562,B_MOBILE/APP,38
14565,B_MOBILE/APP,18
14568,B_MOBILE/APP,13
14569,B_MOBILE/APP,9
14570,B_MOBILE/APP,1
14574,B_MOBILE/APP,14
14599,A_MOBILE/APP,18
14600,A_MOBILE/APP,1
14602,B_MOBILE/APP,56
14612,A_MOBILE/APP,1
14612,B_MOBILE/APP,9
14618,B_MOBILE/APP,13
14620,D_MOBILE/APP,1
14625,B_MOBILE/APP,11
14626,B_MOBILE/APP,1
14627,B_MOBILE/APP,15
14628,B_MOBILE/APP,4
14631,A_MOBILE/APP,1
14633,B_MOBILE/APP,6
14635,A_MOBILE/APP,2
14635,B_MOBILE/APP,28
14637,B_MOBILE/APP,28
14641,B_MOBILE/APP,18
14643,A_MOBILE/APP,7
14643,B_MOBILE/APP,40
14645,B_MOBILE/APP,9
14648,B_MOBILE/APP,31
14653,B_MOBILE/APP,17
14654,B_MOBILE/APP,42
14655,A_MOBILE/APP,11
14658,B_MOBILE/APP,32
14661,B_MOBILE/APP,11
14674,B_MOBILE/APP,2
14676,B_MOBILE/APP,15
14680,A_MOBILE/APP,5
14682,B_MOBILE/APP,6
14685,B_MOBILE/APP,34
14687,D_MOBILE/APP,1
14693,B_MOBILE/APP,39
14695,B_MOBILE/APP,41
14700,A_MOBILE/APP,3
14700,B_MOBILE/APP,12
14705,A_MOBILE/APP,4
14705,B_MOBILE/APP,12
14710,B_MOBILE/APP,12
14712,B_MOBILE/APP,44
14717,B_MOBILE/APP,10
14721,A_MOBILE/APP,14
14723,B_MOBILE/APP,3
14725,B_MOBILE/APP,23
14726,B_MOBILE/APP,1
14727,A_MOBILE/APP,1
14729,B_MOBILE/APP,3
14730,B_MOBILE/APP,7
14734,B_MOBILE/APP,46
14740,B_MOBILE/APP,3
14747,A_MOBILE/APP,3
14747,B_MOBILE/APP,15
14749,B_MOBILE/APP,13
14751,B_MOBILE/APP,14
14753,B_MOBILE/APP,10
14760,D_MOBILE/APP,1
14763,A_MOBILE/APP,10
14766,B_MOBILE/APP,8
14767,B_MOBILE/APP,3
14770,B_MOBILE/APP,8
14773,B_MOBILE/APP,38
14775,D_MOBILE/APP,1
14776,B_MOBILE/APP,11
14778,B_MOBILE/APP,33
14779,A_MOBILE/APP,1
14782,B_MOBILE/APP,5
14784,B_MOBILE/APP,1
14786,B_MOBILE/APP,96
14789,B_MOBILE/APP,1
14793,B_MOBILE/APP,8
14794,B_MOBILE/APP,8
14797,B_MOBILE/APP,9
14798,B_MOBILE/APP,47
14803,B_MOBILE/APP,36
14807,B_MOBILE/APP,7
14808,B_MOBILE/APP,2
14812,B_MOBILE/APP,24
14814,B_MOBILE/APP,25
14816,B_MOBILE/APP,18
14819,B_MOBILE/APP,23
14823,B_MOBILE/APP,2
14826,A_MOBILE/APP,5
14827,B_MOBILE/APP,5
14833,B_MOBILE/APP,4
14834,A_MOBILE/APP,4
14834,C_MOBILE/APP,1
14835,D_MOBILE/APP,1
14839,B_MOBILE/APP,6
14850,A_MOBILE/APP,4
14857,B_MOBILE/APP,50
14859,B_MOBILE/APP,39
14861,B_MOBILE/APP,8
14862,D_MOBILE/APP,4
14863,B_MOBILE/APP,3
14864,B_MOBILE/APP,15
14867,B_MOBILE/APP,31
14868,A_MOBILE/APP,16
14868,B_MOBILE/APP,6
14869,A_MOBILE/APP,86
14869,B_MOBILE/APP,6
14870,B_MOBILE/APP,2
14871,A_MOBILE/APP,14
14873,B_MOBILE/APP,2
14875,B_MOBILE/APP,29
14877,B_MOBILE/APP,2
14879,B_MOBILE/APP,3
14883,A_MOBILE/APP,34
14883,B_MOBILE/APP,16
14884,B_MOBILE/APP,8
14885,B_MOBILE/APP,29
14886,B_MOBILE/APP,13
14891,B_MOBILE/APP,6
14895,B_MOBILE/APP,19
14896,B_MOBILE/APP,17
14902,B_MOBILE/APP,5
14905,A_MOBILE/APP,4
14909,B_MOBILE/APP,6
14915,B_MOBILE/APP,6
14916,B_MOBILE/APP,1
14917,B_MOBILE/APP,1
14919,A_MOBILE/APP,3
14919,B_MOBILE/APP,16
14920,A_MOBILE/APP,1
14920,B_MOBILE/APP,17
14923,D_MOBILE/APP,1
14924,B_MOBILE/APP,22
14929,B_MOBILE/APP,57
14930,D_MOBILE/APP,1
14935,B_MOBILE/APP,47
14937,B_MOBILE/APP,13
14938,B_MOBILE/APP,4
14939,A_MOBILE/APP,9
14939,B_MOBILE/APP,1
14942,A_MOBILE/APP,26
14943,B_MOBILE/APP,13
14950,B_MOBILE/APP,1
14962,B_MOBILE/APP,11
14967,D_MOBILE/APP,2
14972,B_MOBILE/APP,13
14976,B_MOBILE/APP,35
14978,B_MOBILE/APP,20
14986,B_MOBILE/APP,37
14987,B_MOBILE/APP,59
14991,A_MOBILE/APP,2
14992,B_MOBILE/APP,15
15000,D_MOBILE/APP,1
15002,B_MOBILE/APP,46
15003,B_MOBILE/APP,34
15006,B_MOBILE/APP,4
15007,B_MOBILE/APP,2
15008,B_MOBILE/APP,1
15009,B_MOBILE/APP,7
15017,B_MOBILE/APP,22
15021,A_MOBILE/APP,10
15023,B_MOBILE/APP,3
15024,A_MOBILE/APP,4
15024,B_MOBILE/APP,5
15027,B_MOBILE/APP,27
15029,B_MOBILE/APP,6
15033,C_MOBILE/APP,2
15034,B_MOBILE/APP,35
15037,B_MOBILE/APP,12
15038,A_MOBILE/APP,12
15039,B_MOBILE/APP,19
15043,B_MOBILE/APP,15
15045,D_MOBILE/APP,2
15047,B_MOBILE/APP,34
15048,B_MOBILE/APP,1
15052,A_MOBILE/APP,5
15052,B_MOBILE/APP,35
15056,A_MOBILE/APP,5
15058,B_MOBILE/APP,31
15063,A_MOBILE/APP,10
15074,B_MOBILE/APP,45
15075,D_MOBILE/APP,1
15076,D_MOBILE/APP,7
15077,A_MOBILE/APP,4
15079,B_MOBILE/APP,2
15086,B_MOBILE/APP,29
15088,B_MOBILE/APP,15
15089,A_MOBILE/APP,16
15092,B_MOBILE/APP,23
15104,B_MOBILE/APP,6
15107,B_MOBILE/APP,50
15108,D_MOBILE/APP,4
15110,B_MOBILE/APP,1
15119,A_MOBILE/APP,26
15119,B_MOBILE/APP,4
15120,B_MOBILE/APP,80
15121,B_MOBILE/APP,5
15122,B_MOBILE/APP,3
15123,B_MOBILE/APP,5
15129,B_MOBILE/APP,27
15130,A_MOBILE/APP,1
15130,B_MOBILE/APP,14
15132,B_MOBILE/APP,29
15134,B_MOBILE/APP,11
15136,B_MOBILE/APP,26
15137,B_MOBILE/APP,19
15138,B_MOBILE/APP,7
15141,A_MOBILE/APP,4
15144,A_MOBILE/APP,10
15145,A_MOBILE/APP,1
15146,A_MOBILE/APP,4
15146,B_MOBILE/APP,4
15148,A_MOBILE/APP,7
15148,B_MOBILE/APP,4
15152,B_MOBILE/APP,26
15153,B_MOBILE/APP,2
15154,B_MOBILE/APP,49
15160,A_MOBILE/APP,1
15160,B_MOBILE/APP,41
15162,B_MOBILE/APP,50
15164,B_MOBILE/APP,1
15166,B_MOBILE/APP,12
15168,B_MOBILE/APP,20
15174,C_MOBILE/APP,1
15174,D_MOBILE/APP,1
15177,B_MOBILE/APP,4
15183,B_MOBILE/APP,19
15185,A_MOBILE/APP,1
15193,B_MOBILE/APP,1
15194,B_MOBILE/APP,5
15195,B_MOBILE/APP,3
15197,B_MOBILE/APP,23
15198,B_MOBILE/APP,21
15202,C_MOBILE/APP,1
15203,B_MOBILE/APP,1
15205,B_MOBILE/APP,18
15207,B_MOBILE/APP,1
15208,B_MOBILE/APP,45
15209,B_MOBILE/APP,35
15210,B_MOBILE/APP,11
15213,B_MOBILE/APP,26
15217,A_MOBILE/APP,3
15218,B_MOBILE/APP,33
15220,B_MOBILE/APP,21
15221,B_MOBILE/APP,3
15225,B_MOBILE/APP,9
15229,B_MOBILE/APP,8
15231,B_MOBILE/APP,32
15234,B_MOBILE/APP,33
15240,B_MOBILE/APP,35
15242,B_MOBILE/APP,22
15244,B_MOBILE/APP,38
15251,B_MOBILE/APP,37
15253,B_MOBILE/APP,28
15255,B_MOBILE/APP,70
15260,B_MOBILE/APP,18
15262,B_MOBILE/APP,44
15263,B_MOBILE/APP,6
15267,B_MOBILE/APP,1
15271,B_MOBILE/APP,16
15272,B_MOBILE/APP,3
15274,B_MOBILE/APP,21
15276,B_MOBILE/APP,15
15279,B_MOBILE/APP,1
15292,B_MOBILE/APP,18
15293,B_MOBILE/APP,18
15297,B_MOBILE/APP,7
15298,A_MOBILE/APP,10
15298,B_MOBILE/APP,11
15301,D_MOBILE/APP,3
15303,B_MOBILE/APP,5
15304,B_MOBILE/APP,23
15306,A_MOBILE/APP,1
15307,B_MOBILE/APP,12
15309,B_MOBILE/APP,2
15311,A_MOBILE/APP,1
15315,D_MOBILE/APP,1
15322,B_MOBILE/APP,1
15323,B_MOBILE/APP,7
15324,B_MOBILE/APP,3
15325,B_MOBILE/APP,9
15335,A_MOBILE/APP,6
15342,A_MOBILE/APP,1
15346,B_MOBILE/APP,26
15349,B_MOBILE/APP,35
15350,A_MOBILE/APP,19
15351,D_MOBILE/APP,4
15353,B_MOBILE/APP,17
15354,A_MOBILE/APP,1
15354,B_MOBILE/APP,19
15355,B_MOBILE/APP,43
15358,B_MOBILE/APP,6
15359,B_MOBILE/APP,1
15361,B_MOBILE/APP,7
15363,B_MOBILE/APP,55
15364,B_MOBILE/APP,33
15374,A_MOBILE/APP,3
15380,B_MOBILE/APP,4
15383,A_MOBILE/APP,15
15384,A_MOBILE/APP,1
15388,B_MOBILE/APP,3
15389,B_MOBILE/APP,16
15390,B_MOBILE/APP,32
15394,B_MOBILE/APP,2
15403,B_MOBILE/APP,32
15405,A_MOBILE/APP,4
15410,B_MOBILE/APP,12
15411,B_MOBILE/APP,1
15412,B_MOBILE/APP,4
15420,B_MOBILE/APP,20
15421,B_MOBILE/APP,6
15423,A_MOBILE/APP,28
15423,B_MOBILE/APP,1
15425,B_MOBILE/APP,21
15426,B_MOBILE/APP,2
15429,A_MOBILE/APP,2
15431,B_MOBILE/APP,9
15436,B_MOBILE/APP,8
15437,B_MOBILE/APP,12
15444,B_MOBILE/APP,1
15444,D_MOBILE/APP,1
15446,B_MOBILE/APP,14
15447,B_MOBILE/APP,20
15449,B_MOBILE/APP,1
15451,B_MOBILE/APP,6
15454,B_MOBILE/APP,38
15457,B_MOBILE/APP,3
15458,B_MOBILE/APP,25
15459,B_MOBILE/APP,31
15464,B_MOBILE/APP,11
15467,B_MOBILE/APP,2
15469,A_MOBILE/APP,27
15469,B_MOBILE/APP,28
15475,B_MOBILE/APP,4
15484,A_MOBILE/APP,2
15484,B_MOBILE/APP,4
15485,B_MOBILE/APP,10
15486,A_MOBILE/APP,8
15491,B_MOBILE/APP,9
15501,B_MOBILE/APP,1
15502,B_MOBILE/APP,26
15506,A_MOBILE/APP,8
15507,B_MOBILE/APP,46
15511,B_MOBILE/APP,3
15513,B_MOBILE/APP,35
15515,C_MOBILE/APP,1
15517,A_MOBILE/APP,11
15519,B_MOBILE/APP,13
15521,B_MOBILE/APP,34
15524,B_MOBILE/APP,12
15528,B_MOBILE/APP,10
15530,B_MOBILE/APP,9
15534,D_MOBILE/APP,2
15535,B_MOBILE/APP,1
15538,B_MOBILE/APP,24
15544,B_MOBILE/APP,8
15549,B_MOBILE/APP,6
15551,A_MOBILE/APP,2
15551,B_MOBILE/APP,29
15552,B_MOBILE/APP,20
15553,B_MOBILE/APP,40
15555,B_MOBILE/APP,6
15556,B_MOBILE/APP,1
15557,B_MOBILE/APP,25
15559,B_MOBILE/APP,35
15561,B_MOBILE/APP,11
15564,B_MOBILE/APP,22
15566,B_MOBILE/APP,34
15567,B_MOBILE/APP,1
15573,A_MOBILE/APP,2
15573,B_MOBILE/APP,5
15578,D_MOBILE/APP,1
15581,B_MOBILE/APP,7
15583,B_MOBILE/APP,28
15584,B_MOBILE/APP,27
15590,B_MOBILE/APP,3
15591,D_MOBILE/APP,7
15593,B_MOBILE/APP,16
15594,B_MOBILE/APP,3
15598,B_MOBILE/APP,6
15603,B_MOBILE/APP,4
15604,B_MOBILE/APP,19
15605,B_MOBILE/APP,13
15608,B_MOBILE/APP,30
15611,B_MOBILE/APP,2
15618,B_MOBILE/APP,32
15620,A_MOBILE/APP,2
15622,A_MOBILE/APP,5
15623,B_MOBILE/APP,20
15631,B_MOBILE/APP,3
15634,A_MOBILE/APP,14
15634,B_MOBILE/APP,25
15635,B_MOBILE/APP,35
15638,A_MOBILE/APP,6
15638,B_MOBILE/APP,4
15642,B_MOBILE/APP,6
15644,B_MOBILE/APP,1
15652,B_MOBILE/APP,30
15654,B_MOBILE/APP,26
15662,B_MOBILE/APP,1
15665,A_MOBILE/APP,4
15666,B_MOBILE/APP,41
15667,A_MOBILE/APP,1
15667,B_MOBILE/APP,3
15668,B_MOBILE/APP,21
15670,B_MOBILE/APP,42
15672,B_MOBILE/APP,2
15678,B_MOBILE/APP,25
15682,B_MOBILE/APP,30
15683,B_MOBILE/APP,48
15684,B_MOBILE/APP,7
15685,A_MOBILE/APP,7
15688,B_MOBILE/APP,31
15692,B_MOBILE/APP,53
15693,B_MOBILE/APP,45
15694,B_MOBILE/APP,40
15695,B_MOBILE/APP,12
15697,D_MOBILE/APP,2
15699,B_MOBILE/APP,14
15700,B_MOBILE/APP,2
15701,D_MOBILE/APP,3
15703,A_MOBILE/APP,6
15706,B_MOBILE/APP,21
15709,A_MOBILE/APP,22
15713,B_MOBILE/APP,1
15717,B_MOBILE/APP,20
15724,D_MOBILE/APP,2
15727,B_MOBILE/APP,23
15728,B_MOBILE/APP,3
15732,B_MOBILE/APP,18
15742,B_MOBILE/APP,3
15744,B_MOBILE/APP,31
15749,B_MOBILE/APP,15
15755,B_MOBILE/APP,5
15761,B_MOBILE/APP,24
15768,D_MOBILE/APP,2
15769,B_MOBILE/APP,47
15770,A_MOBILE/APP,1
15773,B_MOBILE/APP,14
15776,A_MOBILE/APP,10
15776,B_MOBILE/APP,22
15788,B_MOBILE/APP,8
15794,B_MOBILE/APP,5
15795,B_MOBILE/APP,17
15796,A_MOBILE/APP,4
15800,B_MOBILE/APP,3
15804,B_MOBILE/APP,26
15806,D_MOBILE/APP,5
15809,A_MOBILE/APP,1
15809,B_MOBILE/APP,7
15813,B_MOBILE/APP,25
15815,A_MOBILE/APP,15
15815,B_MOBILE/APP,1
15820,B_MOBILE/APP,42
15826,B_MOBILE/APP,9
15829,A_MOBILE/APP,3
15829,B_MOBILE/APP,3
15833,B_MOBILE/APP,11
15834,A_MOBILE/APP,26
15834,B_MOBILE/APP,4
15834,C_MOBILE/APP,1
15835,D_MOBILE/APP,1
15838,D_MOBILE/APP,1
15843,B_MOBILE/APP,2
15847,B_MOBILE/APP,30
15847,D_MOBILE/APP,4
15851,B_MOBILE/APP,18
15853,B_MOBILE/APP,20
15854,A_MOBILE/APP,20
15858,B_MOBILE/APP,1
15859,B_MOBILE/APP,4
15863,B_MOBILE/APP,14
15867,B_MOBILE/APP,32
15869,B_MOBILE/APP,46
15874,A_MOBILE/APP,19
15874,B_MOBILE/APP,9
15875,B_MOBILE/APP,16
15876,B_MOBILE/APP,1
15879,B_MOBILE/APP,6
15882,B_MOBILE/APP,1
15885,B_MOBILE/APP,47
15889,B_MOBILE/APP,25
15890,B_MOBILE/APP,53
15891,B_MOBILE/APP,20
15892,B_MOBILE/APP,7
15895,B_MOBILE/APP,23
15904,A_MOBILE/APP,1
15904,B_MOBILE/APP,34
15906,B_MOBILE/APP,22
15911,B_MOBILE/APP,18
15915,B_MOBILE/APP,6
15920,B_MOBILE/APP,11
15921,D_MOBILE/APP,2
15925,D_MOBILE/APP,3
15926,B_MOBILE/APP,2
15928,A_MOBILE/APP,1
15928,B_MOBILE/APP,3
15930,A_MOBILE/APP,1
15933,B_MOBILE/APP,1
15934,B_MOBILE/APP,19
15936,B_MOBILE/APP,3
15939,B_MOBILE/APP,55
15940,B_MOBILE/APP,2
15944,B_MOBILE/APP,16
15947,B_MOBILE/APP,3
15950,B_MOBILE/APP,8
15952,B_MOBILE/APP,22
15953,B_MOBILE/APP,17
15955,B_MOBILE/APP,4
15958,B_MOBILE/APP,7
15959,B_MOBILE/APP,33
15963,B_MOBILE/APP,1
15965,D_MOBILE/APP,6
15971,B_MOBILE/APP,21
15983,B_MOBILE/APP,22
15991,B_MOBILE/APP,62
15996,B_MOBILE/APP,5
15997,B_MOBILE/APP,1
15998,A_MOBILE/APP,4
15999,A_MOBILE/APP,24
16000,B_MOBILE/APP,29
16003,A_MOBILE/APP,7
16005,B_MOBILE/APP,8
16007,B_MOBILE/APP,2
16011,B_MOBILE/APP,1
16014,A_MOBILE/APP,4
16014,B_MOBILE/APP,2
16021,B_MOBILE/APP,31
16027,B_MOBILE/APP,35
16028,B_MOBILE/APP,43
16034,B_MOBILE/APP,3
16035,B_MOBILE/APP,1
16036,B_MOBILE/APP,4
16040,B_MOBILE/APP,35
16041,A_MOBILE/APP,3
16041,B_MOBILE/APP,10
16049,B_MOBILE/APP,9
16052,A_MOBILE/APP,2
16053,B_MOBILE/APP,11
16054,B_MOBILE/APP,34
16057,B_MOBILE/APP,4
16058,B_MOBILE/APP,6
16060,B_MOBILE/APP,2
16065,B_MOBILE/APP,30
16067,B_MOBILE/APP,7
16073,A_MOBILE/APP,5
16074,B_MOBILE/APP,8
16082,D_MOBILE/APP,1
16083,B_MOBILE/APP,33
16091,B_MOBILE/APP,8
16092,B_MOBILE/APP,2
16098,B_MOBILE/APP,13
16100,B_MOBILE/APP,39
16101,B_MOBILE/APP,1
16101,D_MOBILE/APP,3
16103,D_MOBILE/APP,2
16106,B_MOBILE/APP,18
16108,A_MOBILE/APP,1
16110,B_MOBILE/APP,6
16113,B_MOBILE/APP,3
16114,A_MOBILE/APP,1
16116,B_MOBILE/APP,4
16121,B_MOBILE/APP,4
16122,A_MOBILE/APP,18
16125,B_MOBILE/APP,15
16126,B_MOBILE/APP,18
16128,B_MOBILE/APP,21
16129,D_MOBILE/APP,2
16131,B_MOBILE/APP,1
16135,B_MOBILE/APP,42
16136,B_MOBILE/APP,18
16140,B_MOBILE/APP,1
16141,B_MOBILE/APP,44
16142,B_MOBILE/APP,2
16148,B_MOBILE/APP,33
16152,B_MOBILE/APP,39
16153,B_MOBILE/APP,10
16155,D_MOBILE/APP,2
16161,B_MOBILE/APP,5
16166,A_MOBILE/APP,1
16169,B_MOBILE/APP,14
16170,B_MOBILE/APP,18
16174,B_MOBILE/APP,9
16175,B_MOBILE/APP,8
16177,D_MOBILE/APP,2
16178,A_MOBILE/APP,1
16178,B_MOBILE/APP,41
16181,B_MOBILE/APP,17
16184,B_MOBILE/APP,54
16191,B_MOBILE/APP,51
16194,B_MOBILE/APP,18
16195,B_MOBILE/APP,2
16195,D_MOBILE/APP,1
16198,B_MOBILE/APP,26
16201,B_MOBILE/APP,28
16203,A_MOBILE/APP,2
16203,B_MOBILE/APP,38
16212,B_MOBILE/APP,20
16216,B_MOBILE/APP,10
16218,B_MOBILE/APP,2
16221,B_MOBILE/APP,41
16222,B_MOBILE/APP,23
16223,B_MOBILE/APP,9
16226,A_MOBILE/APP,11
16226,B_MOBILE/APP,7
16228,B_MOBILE/APP,13
16232,B_MOBILE/APP,2
16233,B_MOBILE/APP,12
16236,A_MOBILE/APP,1
16238,A_MOBILE/APP,1
16239,B_MOBILE/APP,11
16242,A_MOBILE/APP,1
16242,B_MOBILE/APP,31
16245,B_MOBILE/APP,7
16246,B_MOBILE/APP,36
16248,B_MOBILE/APP,28
16250,B_MOBILE/APP,27
16254,B_MOBILE/APP,32
16255,B_MOBILE/APP,52
16256,B_MOBILE/APP,8
16258,B_MOBILE/APP,17
16260,B_MOBILE/APP,19
16264,D_MOBILE/APP,5
16269,A_MOBILE/APP,1
16270,B_MOBILE/APP,13
16272,B_MOBILE/APP,23
16273,B_MOBILE/APP,13
16274,B_MOBILE/APP,9
16276,B_MOBILE/APP,1
16281,A_MOBILE/APP,1
16281,B_MOBILE/APP,2
16288,B_MOBILE/APP,1
16291,B_MOBILE/APP,22
16293,B_MOBILE/APP,26
16294,B_MOBILE/APP,6
16299,B_MOBILE/APP,78
16308,D_MOBILE/APP,6
16310,B_MOBILE/APP,27
16314,B_MOBILE/APP,52
16316,B_MOBILE/APP,3
16324,A_MOBILE/APP,41
16324,B_MOBILE/APP,2
16328,A_MOBILE/APP,1
16328,B_MOBILE/APP,2
16337,A_MOBILE/APP,3
16339,B_MOBILE/APP,3
16344,B_MOBILE/APP,16
16345,B_MOBILE/APP,1
16353,B_MOBILE/APP,29
16355,D_MOBILE/APP,2
16356,B_MOBILE/APP,17
16357,B_MOBILE/APP,56
16359,B_MOBILE/APP,15
16361,B_MOBILE/APP,19
16364,B_MOBILE/APP,20
16366,D_MOBILE/APP,3
16370,A_MOBILE/APP,26
16370,B_MOBILE/APP,10
16371,B_MOBILE/APP,3
16388,B_MOBILE/APP,1
16394,B_MOBILE/APP,6
16396,B_MOBILE/APP,1
16398,B_MOBILE/APP,2
16400,B_MOBILE/APP,19
16404,A_MOBILE/APP,1
16404,B_MOBILE/APP,3
16410,B_MOBILE/APP,25
16412,B_MOBILE/APP,31
16417,B_MOBILE/APP,48
16421,B_MOBILE/APP,8
16423,B_MOBILE/APP,1
16424,D_MOBILE/APP,3
16429,B_MOBILE/APP,26
16433,B_MOBILE/APP,24
16437,B_MOBILE/APP,32
16439,A_MOBILE/APP,12
16446,B_MOBILE/APP,12
16448,B_MOBILE/APP,5
16450,B_MOBILE/APP,35
16461,A_MOBILE/APP,4
16470,B_MOBILE/APP,8
16478,B_MOBILE/APP,20
16487,A_MOBILE/APP,2
16488,B_MOBILE/APP,79
16490,D_MOBILE/APP,1
16503,B_MOBILE/APP,47
16506,A_MOBILE/APP,2
16510,B_MOBILE/APP,9
16513,A_MOBILE/APP,2
16514,B_MOBILE/APP,4
16515,B_MOBILE/APP,54
16517,B_MOBILE/APP,38
16518,A_MOBILE/APP,23
16518,B_MOBILE/APP,1
16520,B_MOBILE/APP,4
16522,B_MOBILE/APP,15
16523,B_MOBILE/APP,7
16525,B_MOBILE/APP,66
16528,A_MOBILE/APP,4
16528,B_MOBILE/APP,27
16529,A_MOBILE/APP,8
16535,A_MOBILE/APP,13
16535,B_MOBILE/APP,37
16536,B_MOBILE/APP,16
16540,B_MOBILE/APP,4
16540,D_MOBILE/APP,4
16541,B_MOBILE/APP,43
16546,B_MOBILE/APP,25
16548,B_MOBILE/APP,11
16550,D_MOBILE/APP,2
16556,A_MOBILE/APP,4
16564,B_MOBILE/APP,14
16572,B_MOBILE/APP,3
16572,D_MOBILE/APP,3
16574,B_MOBILE/APP,16
16575,D_MOBILE/APP,2
16578,B_MOBILE/APP,1
16581,B_MOBILE/APP,6
16582,B_MOBILE/APP,15
16596,B_MOBILE/APP,48
16599,B_MOBILE/APP,3
16601,B_MOBILE/APP,15
16604,B_MOBILE/APP,1
16606,B_MOBILE/APP,44
16613,B_MOBILE/APP,5
16619,D_MOBILE/APP,3
16621,B_MOBILE/APP,1
16624,A_MOBILE/APP,16
16633,B_MOBILE/APP,47
16634,B_MOBILE/APP,3
16635,B_MOBILE/APP,2
16636,A_MOBILE/APP,5
16636,B_MOBILE/APP,4
16640,B_MOBILE/APP,15
16642,B_MOBILE/APP,12
16643,B_MOBILE/APP,9
16650,B_MOBILE/APP,4
16651,B_MOBILE/APP,15
16657,B_MOBILE/APP,40
16659,B_MOBILE/APP,18
16660,A_MOBILE/APP,3
16660,B_MOBILE/APP,4
16661,B_MOBILE/APP,57
16664,B_MOBILE/APP,24
16665,B_MOBILE/APP,2
16666,B_MOBILE/APP,2
16671,B_MOBILE/APP,1
16675,B_MOBILE/APP,1
16677,B_MOBILE/APP,33
16679,A_MOBILE/APP,9
16682,B_MOBILE/APP,63
16683,B_MOBILE/APP,91
16684,B_MOBILE/APP,36
16686,B_MOBILE/APP,17
16688,B_MOBILE/APP,11
16690,B_MOBILE/APP,46
16693,B_MOBILE/APP,3
16701,B_MOBILE/APP,3
16702,B_MOBILE/APP,5
16706,B_MOBILE/APP,2
16710,B_MOBILE/APP,32
16716,B_MOBILE/APP,2
16722,D_MOBILE/APP,3
16724,B_MOBILE/APP,9
16733,B_MOBILE/APP,22
16738,D_MOBILE/APP,1
16739,A_MOBILE/APP,16
16740,B_MOBILE/APP,44
16742,B_MOBILE/APP,10
16744,A_MOBILE/APP,14
16746,B_MOBILE/APP,27
16756,B_MOBILE/APP,11
16763,B_MOBILE/APP,4
16764,B_MOBILE/APP,2
16772,B_MOBILE/APP,1
16775,A_MOBILE/APP,99
16776,B_MOBILE/APP,4
16777,B_MOBILE/APP,14
16780,B_MOBILE/APP,57
16783,B_MOBILE/APP,10
16786,A_MOBILE/APP,8
16787,B_MOBILE/APP,25
16790,B_MOBILE/APP,11
16791,B_MOBILE/APP,17
16797,B_MOBILE/APP,6
16799,D_MOBILE/APP,10
16800,A_MOBILE/APP,3
16800,B_MOBILE/APP,51
16804,B_MOBILE/APP,41
16805,B_MOBILE/APP,3
16807,B_MOBILE/APP,50
